央视频道,#genre#
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
四川卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001130/index.m3u8
吉林卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221228130/index.m3u8
吉林卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
辽宁卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227700/index.m3u8
辽宁卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227753/index.m3u8
北京卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001029/index.m3u8
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227694/index.m3u8
东方卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001013/index.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227695/index.m3u8
深圳卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
广东卫视,http://113.117.74.27:8081/hls/140/index.m3u8
天津卫视,http://113.117.74.27:8081/hls/48/index.m3u8
新疆卫视,http://113.117.74.27:8081/hls/50/index.m3u8
广西卫视,http://113.117.74.27:8081/hls/60/index.m3u8
山东卫视,http://113.117.74.27:8081/hls/75/index.m3u8
北京卫视,http://113.117.74.27:8081/hls/45/index.m3u8



安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226196/1.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226199/1.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226200/1.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226202/1.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226203/1.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226194/1.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/1.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/1.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/1.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/1.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226205/1.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226210/1.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226211/1.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226215/1.m3u8
上海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226217/1.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226216/1.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/1.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226222/1.m3u8





四川卫视,http://117.174.81.63:50080/newlive/live/hls/16/live.m3u8
北京卫视,http://117.174.81.63:50080/newlive/live/hls/18/live.m3u8
湖南卫视,http://117.174.81.63:50080/newlive/live/hls/19/live.m3u8
上海卫视,http://117.174.81.63:50080/newlive/live/hls/21/live.m3u8
浙江卫视,http://117.174.81.63:50080/newlive/live/hls/20/live.m3u8
江苏卫视,http://117.174.81.63:50080/newlive/live/hls/22/live.m3u8
安徽卫视,http://117.174.81.63:50080/newlive/live/hls/23/live.m3u8
天津卫视,http://117.174.81.63:50080/newlive/live/hls/24/live.m3u8
辽宁卫视,http://117.174.81.63:50080/newlive/live/hls/25/live.m3u8
山东卫视,http://117.174.81.63:50080/newlive/live/hls/27/live.m3u8
黑龙江卫视,http://117.174.81.63:50080/newlive/live/hls/26/live.m3u8
河北卫视,http://117.174.81.63:50080/newlive/live/hls/28/live.m3u8
广东卫视,http://117.174.81.63:50080/newlive/live/hls/30/live.m3u8
河南卫视,http://117.174.81.63:50080/newlive/live/hls/29/live.m3u8
湖北卫视,http://117.174.81.63:50080/newlive/live/hls/31/live.m3u8
江西卫视,http://117.174.81.63:50080/newlive/live/hls/34/live.m3u8
甘肃卫视,http://117.174.81.63:50080/newlive/live/hls/36/live.m3u8
贵州卫视,http://117.174.81.63:50080/newlive/live/hls/35/live.m3u8
重庆卫视,http://117.174.81.63:50080/newlive/live/hls/37/live.m3u8
深圳卫视,http://117.174.81.63:50080/newlive/live/hls/42/live.m3u8



湖南卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.5:5146
湖南卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.129:5146
湖南卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.88:5146
湖南卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.127:5146
浙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.33:5146
浙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.150:5146
浙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.89:5146
浙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.125:5146
江苏卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.149:5146
江苏卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.90:5146
江苏卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.126:5146
东方卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.218:5146
东方卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.156:5146
东方卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.98:5146
安徽卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.92:5146
安徽卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.157:5146
安徽卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.183:5146
北京卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.4:5146
北京卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.151:5146
天津卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.141:5146
天津卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.97:5146
天津卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.131:5146
山东卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.142:5146
山东卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.153:5146
山东卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.94:5146
山东卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.132:5146
江西卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.149:5146
湖北卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.93:5146
湖北卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.174:5146
湖北卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.95:5146
湖北卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.128:5146
辽宁卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.103:5146
辽宁卫视 ,http://rfx2018.55555.io:2345/rtp/239.77.0.123:5146
辽宁卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.161:5146
黑龙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.179:5146
黑龙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.93:5146
黑龙江卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.124:5146
贵州卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.221:5146
贵州卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.230:5146
四川卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.215:5146
四川卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.159:5146
四川卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.163:5146
河南卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.229:5146
河南卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.17:5146
云南卫视,http://rfx2018.55555.io:2345/rtp/239.253.43.37:5146
云南卫视,http://rfx2018.55555.io:2345/rtp/239.253.43.100:5146
重庆卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.162:5146
重庆卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.210:5146
重庆卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.182:5146
河北卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.214:5146
河北卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.148:5146
东南卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.104:5146
福建东南,http://rfx2018.55555.io:2345/rtp/239.77.0.146:5146
广西卫视,http://rfx2018.55555.io:2345/rtp/239.253.43.36:5146
广西卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.139:5146
吉林卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.111:5146
吉林卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.150:5146
海南卫视,http://rfx2018.55555.io:2345/rtp/239.253.43.35:5146
海南卫视,http://rfx2018.55555.io:2345/rtp/239.253.43.101:5146
甘肃卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.189:5146




湖南卫视,http://116.21.127.0:7777/rtp/239.77.1.5:5146
湖南卫视,http://116.21.127.0:7777/rtp/239.77.1.129:5146
湖南卫视,http://116.21.127.0:7777/rtp/239.77.0.88:5146
湖南卫视,http://116.21.127.0:7777/rtp/239.77.0.127:5146
浙江卫视,http://116.21.127.0:7777/rtp/239.77.1.33:5146
浙江卫视,http://116.21.127.0:7777/rtp/239.77.1.150:5146
浙江卫视,http://116.21.127.0:7777/rtp/239.77.0.89:5146
浙江卫视,http://116.21.127.0:7777/rtp/239.77.0.125:5146
江苏卫视,http://116.21.127.0:7777/rtp/239.77.1.149:5146
江苏卫视,http://116.21.127.0:7777/rtp/239.77.0.90:5146
江苏卫视,http://116.21.127.0:7777/rtp/239.77.0.126:5146
东方卫视,http://116.21.127.0:7777/rtp/239.77.1.218:5146
东方卫视,http://116.21.127.0:7777/rtp/239.77.1.156:5146
东方卫视,http://116.21.127.0:7777/rtp/239.77.0.98:5146
安徽卫视,http://116.21.127.0:7777/rtp/239.77.1.92:5146
安徽卫视,http://116.21.127.0:7777/rtp/239.77.1.157:5146
安徽卫视,http://116.21.127.0:7777/rtp/239.77.0.183:5146
北京卫视,http://116.21.127.0:7777/rtp/239.77.1.4:5146
北京卫视,http://116.21.127.0:7777/rtp/239.77.1.151:5146
天津卫视,http://116.21.127.0:7777/rtp/239.77.1.141:5146
天津卫视,http://116.21.127.0:7777/rtp/239.77.0.97:5146
天津卫视,http://116.21.127.0:7777/rtp/239.77.0.131:5146
山东卫视,http://116.21.127.0:7777/rtp/239.77.1.142:5146
山东卫视,http://116.21.127.0:7777/rtp/239.77.1.153:5146
山东卫视,http://116.21.127.0:7777/rtp/239.77.0.94:5146
山东卫视,http://116.21.127.0:7777/rtp/239.77.0.132:5146
江西卫视,http://116.21.127.0:7777/rtp/239.77.0.149:5146
湖北卫视,http://116.21.127.0:7777/rtp/239.77.1.93:5146
湖北卫视,http://116.21.127.0:7777/rtp/239.77.1.174:5146
湖北卫视,http://116.21.127.0:7777/rtp/239.77.0.95:5146
湖北卫视,http://116.21.127.0:7777/rtp/239.77.0.128:5146
辽宁卫视,http://116.21.127.0:7777/rtp/239.77.1.103:5146
辽宁卫视 ,http://116.21.127.0:7777/rtp/239.77.0.123:5146
辽宁卫视,http://116.21.127.0:7777/rtp/239.77.0.161:5146
黑龙江卫视,http://116.21.127.0:7777/rtp/239.77.1.179:5146
黑龙江卫视,http://116.21.127.0:7777/rtp/239.77.0.93:5146
黑龙江卫视,http://116.21.127.0:7777/rtp/239.77.0.124:5146
贵州卫视,http://116.21.127.0:7777/rtp/239.77.1.221:5146
贵州卫视,http://116.21.127.0:7777/rtp/239.77.0.230:5146
四川卫视,http://116.21.127.0:7777/rtp/239.77.1.215:5146
四川卫视,http://116.21.127.0:7777/rtp/239.77.0.159:5146
四川卫视,http://116.21.127.0:7777/rtp/239.77.0.163:5146
河南卫视,http://116.21.127.0:7777/rtp/239.77.1.229:5146
河南卫视,http://116.21.127.0:7777/rtp/239.77.0.17:5146
云南卫视,http://116.21.127.0:7777/rtp/239.253.43.37:5146
云南卫视,http://116.21.127.0:7777/rtp/239.253.43.100:5146
重庆卫视,http://116.21.127.0:7777/rtp/239.77.1.162:5146
重庆卫视,http://116.21.127.0:7777/rtp/239.77.1.210:5146
重庆卫视,http://116.21.127.0:7777/rtp/239.77.0.182:5146
河北卫视,http://116.21.127.0:7777/rtp/239.77.1.214:5146
河北卫视,http://116.21.127.0:7777/rtp/239.77.0.148:5146
东南卫视,http://116.21.127.0:7777/rtp/239.77.1.104:5146
福建东南,http://116.21.127.0:7777/rtp/239.77.0.146:5146
广西卫视,http://116.21.127.0:7777/rtp/239.253.43.36:5146
广西卫视,http://116.21.127.0:7777/rtp/239.77.0.139:5146
吉林卫视,http://116.21.127.0:7777/rtp/239.77.1.111:5146
吉林卫视,http://116.21.127.0:7777/rtp/239.77.0.150:5146
海南卫视,http://116.21.127.0:7777/rtp/239.253.43.35:5146
海南卫视,http://116.21.127.0:7777/rtp/239.253.43.101:5146
甘肃卫视,http://116.21.127.0:7777/rtp/239.77.0.189:5146

香港频道,#genre#
凤凰资讯，http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯，http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8

凤凰中文，http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8

凤凰资讯,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=156407

凤凰中文,https://epg.pw/stream/6abee741bcb98c35ccd61c7c0b3e15020aa10b66370005a636418d822fa81c1b.m3u8
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰电影,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0



凤凰资讯，http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港，http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰香港，http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228530/index.m3u8
凤凰香港,http://61.178.227.57:9901/tsfile/live/1012_1.m3u8
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8

环球卫视,http://zb.xzxwhcb.com:9999/hls/world.m3u8

RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
澳门莲花,http://php.jdshipin.com:8880/amlh.php


4k超高清,#genre#
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228502/index.m3u8 
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8

CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tW1782571424_-1576923679/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
CCTV16-4K,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/3/224/3221228127/index.m3u8
CCTV16-4K,https://epg.pw/stream/f7cc753c832017773343d4f1e1066ddbcdd0832c7b1d70b55a2c4d433de876fe.m3u8
CCTV16-4K,https://epg.pw/stream/1c4132d054021193969e0934b7fd56dc99338c1e3922dbc2acb9e8b12493d284.m3u8
CCTV16-4K,https://cdn2.jdshipin.com/api/bst.php?id=cctv164k
CCTV4K,http://rfx2018.55555.io:2345/rtp/239.77.0.194:5146
CCTV4K,http://rfx2018.55555.io:2345/rtp/239.77.0.174:5146
CCTV4K,http://rfx2018.55555.io:2345/rtp/239.77.1.180:5146

广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.1.237:5146
广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.0.244:5146
广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.0.245:5146

苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
欢笑剧场4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226582/index.m3u8
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226582/1.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
爱上4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
北京纪实8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1981574683_-2118700426/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8
爱上4K,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw1958249448_-1314265822/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/ott.mobaibox.com/PLTV/4/224/3221228242/index.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4259108076_496521789/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8



广东频道,#genre#



潮州综合,http://rfx2018.55555.io:2345/rtp/239.253.43.70:5146 
潮州民生,http://rfx2018.55555.io:2345/rtp/239.253.43.75:5146 
汕头综合,http://rfx2018.55555.io:2345/rtp/239.77.1.130:5146
汕头综合,http://rfx2018.55555.io:2345/rtp/239.253.43.45:5146
汕头经济生活,http://rfx2018.55555.io:2345/rtp/239.77.1.131:5146
汕头经济生活,http://rfx2018.55555.io:2345/rtp/239.253.43.46:5146
汕头文旅体育,http://rfx2018.55555.io:2345/rtp/239.77.1.132:5146
汕头文旅体育,http://rfx2018.55555.io:2345/rtp/239.253.43.47:5146



汕头综合,http://58.252.12.164:8000/udp/239.77.1.130:5146
汕头综合,http://58.252.12.164:8000/udp/239.253.43.45:5146
汕头经济生活,http://58.252.12.164:8000/udp/239.77.1.131:5146
汕头经济生活,http://58.252.12.164:8000/udp/239.253.43.46:5146
汕头文旅体育,http://58.252.12.164:8000/udp/239.77.1.132:5146
汕头文旅体育,http://58.252.12.164:8000/udp/239.253.43.47:5146
潮州综合,http://58.252.12.164:8000/udp/239.253.43.70:5146 
潮州民生,http://58.252.12.164:8000/udp/239.253.43.75:5146 
潮安综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2523
惠东电视台,http://ci.emdoor.tech:8080/touchtv.php?pk=2404
海丰综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2413



潮州综合,http://116.21.127.0:7777/rtp/239.253.43.70:5146 
潮州民生,http://116.21.127.0:7777/rtp/239.253.43.75:5146 
汕头综合,http://116.21.127.0:7777/rtp/239.77.1.130:5146
汕头综合,http://116.21.127.0:7777/rtp/239.253.43.45:5146
汕头经济生活,http://116.21.127.0:7777/rtp/239.77.1.131:5146
汕头经济生活,http://116.21.127.0:7777/rtp/239.253.43.46:5146
汕头文旅体育,http://116.21.127.0:7777/rtp/239.77.1.132:5146
汕头文旅体育,http://116.21.127.0:7777/rtp/239.253.43.47:5146

潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8

广东卫视,http://113.117.74.52:8081/hls/140/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225966/index.m3u8
广东卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001032/index.m3u8?
广东卫视,http://[2409:8087:1e04:21::102]:6060/cms001/ch00000090990000001032/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230380/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230635/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230380/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230635/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230440/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229866/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230440/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221229800/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230238/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230619/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230926/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230926/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231026/1.m3u8
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231026/1.m3u8
广州南国都市,http://r.jdshipin.com/nWaZO
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230637/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230637/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229876/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229806/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230236/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230623/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230409/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230409/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230935/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230935/1.m3u8
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/PLTV/1/224/3221230499/1.m3u8
深圳卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?

深圳卫视,http://111.20.35.103:6610/000000001000/1000000001000009227/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=00





广东卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.19:5146
广东卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.152:5146
广东卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.84:5146
广东卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.166:5146
广东珠江,http://rfx2018.55555.io:2345/rtp/239.77.0.1:5146
广东珠江,http://rfx2018.55555.io:2345/rtp/239.77.0.114:5146
广东新闻,http://rfx2018.55555.io:2345/rtp/239.77.0.173:5146
广东公共,http://rfx2018.55555.io:2345/rtp/239.77.0.225:5146
广东体育,http://rfx2018.55555.io:2345/rtp/239.77.0.112:5146
